,GCA_000157875.1_ASM15787v1_genomic,GCA_000158995.1_ASM15899v1_genomic,GCA_000163135.1_ASM16313v1_genomic,GCA_000370925.1_Bruc_sp_56_94_V1_genomic,GCA_000370945.1_Bruc_sp_63_311_V1_genomic,GCA_000370965.1_Bruc_sp_F23_97_V1_genomic,GCA_000370985.1_Bruc_sp_F5_06_V1_genomic,GCA_000371005.1_Bruc_sp_F8_99_V1_genomic,GCA_000371025.1_Bruc_sp_F96_2_V1_genomic,GCA_000371045.1_Bruc_sp_UK1_97_V1_genomic,GCA_000371065.1_Bruc_sp_UK40_99_V1_genomic,GCA_000480195.1_Bruc_sp_04-5288_V1_genomic,GCA_000691585.1_ASM69158v1_genomic,GCA_000740135.1_ASM74013v1_genomic,GCA_000740155.1_ASM74015v1_genomic,GCA_000740235.1_ASM74023v1_genomic,GCA_000740275.1_ASM74027v1_genomic,GCA_001307475.2_ASM130747v2_genomic,GCA_001715385.1_ASM171538v1_genomic,GCA_001742815.1_ASM174281v1_genomic,GCA_001971625.1_ASM197162v1_genomic,GCA_001971805.1_ASM197180v1_genomic,GCA_009601725.1_ASM960172v1_genomic,GCA_014084005.1_ASM1408400v1_genomic,GCA_014495905.1_ASM1449590v1_genomic,GCA_015832115.1_ASM1583211v1_genomic,GCA_900000005.1_BVF60_genomic,GCA_900092405.1_10RB9215v1_genomic,GCA_900095155.1_BR141012304v1_genomic
GCA_000157875.1_ASM15787v1_genomic,0.0,1.0379801733626504,1.038554968928014,1.0534579176534984,1.033497557416206,1.0502641572207545,1.0780714891963985,1.0349493912898702,1.0803691512094982,1.0473190442998097,1.0408407674121078,1.0305748484868498,1.0321705697228194,1.0424482779207915,1.0386198019352884,1.0322382197124256,1.069381440532559,1.0391100412445495,1.0423237893028994,1.032482128169169,0.9960686207003796,0.9711099629824655,1.0253853334437724,1.0121029227472926,1.033392273718321,0.9808473247785713,1.1274784253673071,1.0111495275571114,1.0192760662606113
GCA_000158995.1_ASM15899v1_genomic,1.0379801733626504,0.0,0.45391818893367397,0.4644821982107889,0.3640460499831912,0.40257139130921893,0.5547602997139887,0.36471011289606825,0.5488546306785969,0.3863889143628094,0.3514286098693472,0.37037495870837617,0.37883899058916587,0.4543003191969475,0.4428524586531051,0.40734467796328533,0.5370745814811969,0.4236348519351087,0.45382706147769075,1.1132388820416477,1.0840276636251736,1.0509769433653169,1.1094868867078722,1.0974176829459317,1.108885214653308,1.079667216509989,1.1674347789004353,1.0838367057574074,1.095863525920131
GCA_000163135.1_ASM16313v1_genomic,1.038554968928014,0.45391818893367397,0.0,0.4169201681334448,0.41033969949897725,0.4321045721287502,0.4947988791451026,0.4109286202729479,0.47091688451405633,0.4255478882675207,0.4349399525568469,0.40841592301902463,0.40788505104273753,0.4760646825681022,0.4756071769757962,0.3950526354750174,0.487410428450166,0.4442119617715405,0.4770769331030013,1.1128577572562135,1.0852215451841467,1.030872317565827,1.110722092298619,1.0981777222389708,1.0979129651437347,1.0816212878634892,1.1314946193708846,1.0831162882889116,1.094381073209445
GCA_000370925.1_Bruc_sp_56_94_V1_genomic,1.0534579176534984,0.4644821982107889,0.4169201681334448,0.0,0.43041810197301855,0.3318585405908223,0.28179496013739047,0.3037674054283411,0.24956502395403346,0.33690599936403925,0.3239098363665151,0.43264138697153154,0.4240723074635845,0.46258273658194454,0.46804933432872586,0.3452857220806362,0.23130625167618002,0.4233251859009171,0.4627263753329112,1.1174090196351372,1.0928411669123506,1.0156443240808122,1.120709787269674,1.1061185102159108,1.0818218208198644,1.0904511461488653,1.11040903842042,1.0921556985386247,1.10201351359171
GCA_000370945.1_Bruc_sp_63_311_V1_genomic,1.033497557416206,0.3640460499831912,0.41033969949897725,0.43041810197301855,0.0,0.40334021768079953,0.49465279268804646,0.3275198664143676,0.5174834847685248,0.39242541751707566,0.3406027663954822,0.34435087482389565,0.3441837961645906,0.38569010424042177,0.3840304622027712,0.31701391969462694,0.48144013908265815,0.35911689904506927,0.3846759298674304,1.1067388409707148,1.079025144578138,1.0324138427962688,1.1042754714070138,1.0914250484683767,1.0944464267319935,1.0749397988260374,1.1451584833197685,1.0757930449748965,1.0903376243036011
GCA_000370965.1_Bruc_sp_F23_97_V1_genomic,1.0502641572207545,0.40257139130921893,0.4321045721287502,0.3318585405908223,0.40334021768079953,0.0,0.4070496111908925,0.2788081409937858,0.32475715297563357,0.08191314151630577,0.2929810884403567,0.40998953062936627,0.4100910016058113,0.4720508538913753,0.47047050318039674,0.4043097095467593,0.4223959851316111,0.439271540743722,0.47277985722119564,1.1199447583151263,1.093675979863783,1.0418096839832391,1.1173032056847507,1.1064350869892925,1.0956875858586834,1.0887455059361877,1.1457987603937503,1.092845301819497,1.1040121590933036
GCA_000370985.1_Bruc_sp_F5_06_V1_genomic,1.0780714891963985,0.5547602997139887,0.4947988791451026,0.28179496013739047,0.49465279268804646,0.4070496111908925,0.0,0.40851587870674744,0.2897187673591677,0.4212662872923592,0.4156625983737634,0.5160822788309213,0.5068424189027697,0.536770174175977,0.5420708416686103,0.428988866944897,0.26350684930148094,0.501780145718969,0.536215201101239,1.1353847354792685,1.112776561152891,1.030247382201909,1.1381343707164413,1.1255778415687916,1.0885279213667343,1.1113997037773677,1.1170543530135573,1.11142567249598,1.1206080151623947
GCA_000371005.1_Bruc_sp_F8_99_V1_genomic,1.0349493912898702,0.36471011289606825,0.4109286202729479,0.3037674054283411,0.3275198664143676,0.2788081409937858,0.40851587870674744,0.0,0.42429903586927536,0.26976871432891797,0.15420593911557007,0.36103281445015434,0.36413321307710744,0.3838482387251498,0.3798838479780897,0.3083217090213471,0.35324888545076605,0.3449586410267787,0.385326976649652,1.1074665780372759,1.0802878535994032,1.032303591833648,1.1072204070768163,1.094136292609527,1.091377565232972,1.075389142658166,1.1421964605175958,1.077806527953186,1.0912439605521078
GCA_000371025.1_Bruc_sp_F96_2_V1_genomic,1.0803691512094982,0.5488546306785969,0.47091688451405633,0.24956502395403346,0.5174834847685248,0.32475715297563357,0.2897187673591677,0.42429903586927536,0.0,0.34090539648580853,0.4306916423969165,0.5258342909795194,0.5157191202945991,0.5629783381770713,0.5708016749352492,0.455353361604985,0.29359692482257416,0.5301069059538661,0.5623112669947573,1.137830748559354,1.1155709100159354,1.0362405701177644,1.1406010216399922,1.1272349396220682,1.0917421111701664,1.113390853607717,1.1107013989439773,1.1156240800108208,1.1234261669310879
GCA_000371045.1_Bruc_sp_UK1_97_V1_genomic,1.0473190442998097,0.3863889143628094,0.4255478882675207,0.33690599936403925,0.39242541751707566,0.08191314151630577,0.4212662872923592,0.26976871432891797,0.34090539648580853,0.0,0.286146225373065,0.39791357346739586,0.4008965333836144,0.4651512807604221,0.46241048957080855,0.39786598538679274,0.4366594180489239,0.4315860324513398,0.46623047528385453,1.1183615954706574,1.0911908337661773,1.043259093604435,1.1153840518415041,1.1046537305292659,1.0990193214292658,1.0862962177126372,1.1488236098591622,1.0905258871695906,1.1022990333155596
